timestamp,open,high,low,close,volume
2024-04-06 12:00:00,3330.67,3398.42,3313.4,3351.59,101773.0097
2024-04-07 00:00:00,3351.59,3413.61,3344.08,3390.34,82001.2603
2024-04-07 12:00:00,3390.33,3459.94,3368.0,3454.2,128457.8149
2024-04-08 00:00:00,3454.2,3640.44,3406.36,3633.08,262050.3162
2024-04-08 12:00:00,3633.07,3730.71,3612.0,3694.61,234791.037
2024-04-09 00:00:00,3694.61,3727.34,3580.57,3632.85,223331.4772
2024-04-09 12:00:00,3632.85,3643.37,3450.46,3506.39,234260.7748
2024-04-10 00:00:00,3506.4,3554.19,3465.64,3521.32,150407.661
2024-04-10 12:00:00,3521.33,3562.95,3411.82,3545.64,238997.2445
2024-04-11 00:00:00,3545.64,3618.3,3514.57,3522.88,154299.0851
2024-04-11 12:00:00,3522.89,3575.0,3474.52,3502.52,183840.4683
2024-04-12 00:00:00,3502.52,3552.4,3501.34,3532.22,125971.1575
2024-04-12 12:00:00,3532.22,3532.48,3100.0,3237.43,571355.9599
2024-04-13 00:00:00,3237.42,3301.9,3141.6,3268.2,250453.9341
2024-04-13 12:00:00,3268.2,3296.83,2852.0,3007.01,744517.3013
2024-04-14 00:00:00,3007.01,3102.15,2906.73,3027.01,382521.411
2024-04-14 12:00:00,3027.0,3174.23,2980.0,3155.11,355059.0556
2024-04-15 00:00:00,3155.11,3277.85,3100.0,3229.64,255558.4778
2024-04-15 12:00:00,3229.64,3246.03,3023.19,3101.99,349872.4085
2024-04-16 00:00:00,3102.0,3128.01,2986.0,3093.31,292119.2296
2024-04-16 12:00:00,3093.31,3118.24,2995.0,3084.22,233994.6254
2024-04-17 00:00:00,3084.21,3123.75,3037.65,3040.2,143953.2513
2024-04-17 12:00:00,3040.19,3063.65,2914.47,2985.41,347944.3148
2024-04-18 00:00:00,2985.41,3065.56,2950.98,3046.46,196834.8892
2024-04-18 12:00:00,3046.45,3094.4,2985.69,3064.4,192225.8241
2024-04-19 00:00:00,3064.4,3128.89,2865.18,3102.61,418930.1131
2024-04-19 12:00:00,3102.6,3121.0,3020.63,3056.46,188920.2888
2024-04-20 00:00:00,3056.45,3071.03,3018.75,3047.39,101579.0911
2024-04-20 12:00:00,3047.38,3171.88,3040.34,3155.79,140998.546
2024-04-21 00:00:00,3155.79,3197.18,3126.87,3168.81,122093.8116
2024-04-21 12:00:00,3168.81,3176.7,3116.49,3147.67,97876.6956
2024-04-22 00:00:00,3147.66,3235.0,3129.15,3194.54,163190.3204
2024-04-22 12:00:00,3194.55,3224.2,3166.8,3200.2,127689.6365
2024-04-23 00:00:00,3200.19,3223.36,3152.0,3179.8,104550.4919
2024-04-23 12:00:00,3179.79,3263.61,3173.11,3219.46,149363.7344
2024-04-24 00:00:00,3219.46,3287.0,3210.4,3281.96,133482.5023
2024-04-24 12:00:00,3281.97,3293.56,3104.9,3140.8,259831.8391
2024-04-25 00:00:00,3140.79,3171.2,3072.2,3112.0,165012.3409
2024-04-25 12:00:00,3112.01,3191.64,3082.58,3155.8,187276.2093
2024-04-26 00:00:00,3155.81,3164.08,3121.8,3128.63,120039.7916
2024-04-26 12:00:00,3128.63,3167.7,3102.0,3131.3,132482.8634
2024-04-27 00:00:00,3131.3,3138.8,3066.74,3124.92,119917.5556
2024-04-27 12:00:00,3124.92,3285.0,3122.0,3255.56,203893.6363
2024-04-28 00:00:00,3255.55,3339.99,3250.45,3286.41,167324.6441
2024-04-28 12:00:00,3286.41,3357.4,3251.97,3263.45,137441.3649
2024-04-29 00:00:00,3263.44,3286.95,3147.54,3160.11,256555.3283
2024-04-29 12:00:00,3160.11,3235.43,3115.13,3216.73,165275.9629
2024-04-30 00:00:00,3216.74,3250.95,3003.7,3007.45,256783.6746
2024-04-30 12:00:00,3007.45,3037.42,2921.0,3014.05,304933.812
