timestamp,open,high,low,close,volume
2025-05-27 22:00:00,688.2,689.33,685.92,686.91,16401.355
2025-05-28 00:00:00,686.9,687.15,683.39,683.48,12306.523
2025-05-28 02:00:00,683.48,685.65,681.43,684.34,20910.611
2025-05-28 04:00:00,684.34,685.12,681.35,683.64,12159.934
2025-05-28 06:00:00,683.63,683.63,680.04,681.97,17199.474
2025-05-28 08:00:00,681.97,683.89,681.2,683.67,18679.481
2025-05-28 10:00:00,683.67,687.48,682.0,687.44,20747.56
2025-05-28 12:00:00,687.44,689.22,683.85,683.92,23738.672
2025-05-28 14:00:00,683.92,686.06,681.01,681.88,35650.129
2025-05-28 16:00:00,681.88,688.0,681.88,686.08,16180.012
2025-05-28 18:00:00,686.09,688.87,682.99,683.21,13036.733
2025-05-28 20:00:00,683.2,688.91,683.11,687.75,12033.198
2025-05-28 22:00:00,687.75,688.75,685.18,686.89,9233.416
2025-05-29 00:00:00,686.89,691.24,686.37,688.95,14778.955
2025-05-29 02:00:00,688.95,691.15,685.71,686.3,22955.079
2025-05-29 04:00:00,686.3,687.23,680.31,682.47,29605.694
2025-05-29 06:00:00,682.46,685.45,680.93,685.29,15935.09
2025-05-29 08:00:00,685.3,690.06,684.39,688.2,26725.29
2025-05-29 10:00:00,688.2,688.69,684.4,685.79,23753.268
2025-05-29 12:00:00,685.79,685.98,682.92,684.21,20874.666
2025-05-29 14:00:00,684.22,684.62,679.11,681.19,20982.233
2025-05-29 16:00:00,681.19,681.26,677.88,678.72,16986.575
2025-05-29 18:00:00,678.73,680.01,673.33,674.87,14810.596
2025-05-29 20:00:00,674.88,682.84,674.87,678.74,33901.076
2025-05-29 22:00:00,678.74,681.98,673.56,675.02,19676.614
2025-05-30 00:00:00,675.02,678.5,665.7,670.55,43793.821
2025-05-30 02:00:00,670.56,674.19,670.46,673.14,10476.198
2025-05-30 04:00:00,673.14,674.4,670.0,674.06,16063.112
2025-05-30 06:00:00,674.07,674.14,667.0,667.27,22837.241
2025-05-30 08:00:00,667.27,669.87,665.95,669.37,19636.277
2025-05-30 10:00:00,669.37,671.76,668.16,671.19,11024.224
2025-05-30 12:00:00,671.18,672.37,667.75,668.13,14657.979
2025-05-30 14:00:00,668.13,671.76,666.77,668.54,14232.784
2025-05-30 16:00:00,668.53,669.54,660.37,662.2,28949.062
2025-05-30 18:00:00,662.2,666.9,661.74,666.32,7287.457
2025-05-30 20:00:00,666.33,666.78,663.8,664.1,4580.091
2025-05-30 22:00:00,664.1,664.55,653.22,655.36,25185.263
2025-05-31 00:00:00,655.36,656.04,645.04,648.49,46081.685
2025-05-31 02:00:00,648.49,651.97,646.03,650.69,19964.704
2025-05-31 04:00:00,650.69,654.78,647.71,653.11,10600.978
2025-05-31 06:00:00,653.11,655.47,652.4,653.85,9847.364
2025-05-31 08:00:00,653.84,654.87,652.1,654.46,10290.453
2025-05-31 10:00:00,654.45,656.51,652.38,654.06,9175.317
2025-05-31 12:00:00,654.07,659.0,653.9,656.52,12240.843
2025-05-31 14:00:00,656.52,659.53,655.97,656.34,16970.068
2025-05-31 16:00:00,656.35,658.29,655.63,655.78,6993.016
2025-05-31 18:00:00,655.79,660.36,655.69,658.53,5605.03
2025-05-31 20:00:00,658.53,661.42,658.52,659.93,4844.753
2025-05-31 22:00:00,659.94,660.95,657.81,658.01,5765.179
2025-06-01 00:00:00,658.01,658.08,654.47,654.92,11255.604
2025-06-01 02:00:00,654.92,656.43,652.7,655.58,9770.781
2025-06-01 04:00:00,655.58,657.12,653.7,656.36,8900.616
2025-06-01 06:00:00,656.35,656.35,652.4,653.61,8373.444
2025-06-01 08:00:00,653.61,653.61,648.09,650.0,16941.505
2025-06-01 10:00:00,649.99,651.1,648.2,650.5,10212.279
2025-06-01 12:00:00,650.5,651.13,647.58,650.0,10316.707
2025-06-01 14:00:00,650.0,654.78,650.0,654.72,17887.877
2025-06-01 16:00:00,654.72,657.99,654.62,655.8,14776.013
2025-06-01 18:00:00,655.81,655.86,650.8,655.04,8694.566
2025-06-01 20:00:00,655.03,658.96,654.98,658.22,6684.761
2025-06-01 22:00:00,658.22,662.48,658.19,660.77,7993.295
2025-06-02 00:00:00,660.77,664.24,659.86,660.49,9502.485
2025-06-02 02:00:00,660.5,662.39,656.46,656.68,12327.078
2025-06-02 04:00:00,656.69,658.55,655.18,657.22,8587.498
2025-06-02 06:00:00,657.23,659.4,656.3,658.16,13124.54
2025-06-02 08:00:00,658.16,658.57,653.0,653.14,12878.143
2025-06-02 10:00:00,653.14,653.4,650.45,651.32,12953.133
2025-06-02 12:00:00,651.33,655.77,650.05,653.4,17749.61
2025-06-02 14:00:00,653.4,658.24,652.57,657.23,13738.008
2025-06-02 16:00:00,657.23,660.81,655.7,660.81,12132.268
2025-06-02 18:00:00,660.82,662.0,658.88,661.1,8011.476
2025-06-02 20:00:00,661.1,664.42,660.35,662.8,8148.718
