timestamp,open,high,low,close,volume
2025-08-25 17:45:00,112448.87,112560.0,112264.51,112431.4,104.67826
2025-08-25 18:00:00,112431.4,112485.45,112275.78,112453.96,81.05082
2025-08-25 18:15:00,112453.96,112618.89,112433.29,112574.53,90.40552
2025-08-25 18:30:00,112574.53,112574.53,112250.13,112293.46,86.94964
2025-08-25 18:45:00,112293.46,112470.37,112293.46,112402.9,52.14143
2025-08-25 19:00:00,112402.9,112430.16,112150.01,112150.01,99.28681
2025-08-25 19:15:00,112150.01,112180.12,111727.1,111961.0,274.90096
2025-08-25 19:30:00,111960.99,111981.46,111080.0,111164.11,368.59492
2025-08-25 19:45:00,111164.12,111383.86,110655.01,110716.13,600.43595
2025-08-25 20:00:00,110716.13,111092.54,110000.0,110070.54,1539.73866
2025-08-25 20:15:00,110070.55,110633.87,110066.53,110519.0,450.19445
2025-08-25 20:30:00,110519.01,110557.87,109390.01,109946.0,1537.98823
2025-08-25 20:45:00,109945.99,110052.0,109416.0,109561.96,570.15147
2025-08-25 21:00:00,109561.96,109900.0,109415.39,109487.52,714.21712
2025-08-25 21:15:00,109487.52,109899.74,109477.92,109513.4,245.92323
2025-08-25 21:30:00,109513.41,110162.5,109274.1,110047.83,362.86716
2025-08-25 21:45:00,110047.83,110280.5,109888.0,109888.01,272.1291
2025-08-25 22:00:00,109888.01,110162.83,109888.0,110024.99,178.21572
2025-08-25 22:15:00,110024.99,110375.57,109961.68,110361.96,135.96632
2025-08-25 22:30:00,110361.97,110594.89,110340.0,110573.65,151.81671
2025-08-25 22:45:00,110573.64,110599.07,110117.3,110153.23,186.68778
2025-08-25 23:00:00,110153.23,110168.36,109818.39,110052.92,208.03404
2025-08-25 23:15:00,110052.92,110117.31,109781.61,109934.02,243.32783
2025-08-25 23:30:00,109934.02,110169.74,109903.63,110169.73,95.01181
2025-08-25 23:45:00,110169.74,110267.55,110044.0,110111.98,120.54346
2025-08-26 00:00:00,110111.98,110111.98,109504.75,109715.98,423.05633
2025-08-26 00:15:00,109715.98,109855.54,109406.99,109660.0,407.77633
2025-08-26 00:30:00,109659.99,109880.0,109203.0,109218.28,407.93508
2025-08-26 00:45:00,109218.28,109580.0,108854.19,109100.23,893.75909
2025-08-26 01:00:00,109100.24,109670.0,108666.66,109415.0,594.65627
2025-08-26 01:15:00,109415.0,109816.36,109318.47,109749.99,185.5848
2025-08-26 01:30:00,109750.0,109820.0,109535.24,109635.77,123.98207
2025-08-26 01:45:00,109635.77,109910.68,109600.76,109897.2,186.63088
2025-08-26 02:00:00,109897.21,110026.14,109700.0,109991.42,178.22827
2025-08-26 02:15:00,109991.42,109997.82,109670.39,109839.99,127.9117
2025-08-26 02:30:00,109840.0,109880.0,109551.91,109643.0,121.21282
2025-08-26 02:45:00,109643.0,109800.13,109505.04,109710.96,104.53218
2025-08-26 03:00:00,109710.96,109747.14,109541.96,109578.62,122.84138
2025-08-26 03:15:00,109578.63,109924.98,109432.0,109777.03,136.86099
2025-08-26 03:30:00,109777.04,109927.99,109777.03,109866.03,63.02893
2025-08-26 03:45:00,109866.03,109908.0,109810.14,109879.56,77.39494
2025-08-26 04:00:00,109879.57,110191.67,109879.57,110147.25,139.34313
2025-08-26 04:15:00,110147.24,110199.94,109979.22,110168.48,121.18928
2025-08-26 04:30:00,110168.48,110235.29,110006.59,110033.94,103.19177
2025-08-26 04:45:00,110033.94,110148.83,109926.94,110100.01,102.78713
2025-08-26 05:00:00,110100.01,110270.03,110088.0,110246.44,84.9017
2025-08-26 05:15:00,110246.45,110266.66,110162.94,110162.95,99.76611
2025-08-26 05:30:00,110162.95,110318.7,110084.41,110309.61,79.34026
